ID,Date,User,Sentiment,CleanTweets,,,, 
1.12104E+18,4/24/2019 13:29,DrJBelmonte,positive,Elon Musk emailed employees about how great Tesla s autonomy day was but the plan has lots of holes,,,,
1.12104E+18,4/24/2019 13:25,JeffReineke,positive,Tesla shared there Autonomy Day on April 22 Check out this real world video Amazing,,,,
1.12104E+18,4/24/2019 13:22,Vikingbhoy,negative,Autonomy day was what convinced me to go short Elon looked unhealthy with extremely defensive body language and the content was just vaporware,,,,
1.12104E+18,4/24/2019 13:22,Jalopnik,neutral,Tesla Autonomy Day 2019 All the big claims made by Elon Musk,,,,
1.12104E+18,4/24/2019 13:22,Iriestar77,positive,Tesla Autonomy Day 2019 Full Self Driving Autopilot Complete Investo,,,,
1.12104E+18,4/24/2019 13:21,PeterBarkouras,positive,It s Remarkable It s Mind Boggling full self driving mode and it s really here via our boy Kudos and Big Congrats my man to you and Motors Loved the Tesla Autonomy Day,,,,
1.12104E+18,4/24/2019 13:21,InsideEVs,neutral,Tesla Autonomy Day Recap Video Overload via com,,,,
1.12104E+18,4/24/2019 13:21,BrandsTkgStands,positive,Elon Musk sent a two line email telling employees how great Tesla s AutonomyDay was but the plan has lots of holes says,,,,
1.12104E+18,4/24/2019 13:19,JoeSignorello3,positive,I watched the autonomy day and didn t plunk down more money for FSD cause lol come on Confessions of a former fanboy TSLAQ,,,,
1.12104E+18,4/24/2019 13:13,DetroitBORG,negative,trudel I would personally prefer the Rivian SUV over the Model X that s exactly what I want in an EV SUV but Tesla has an entire ecosystem that s hard to beat autonomy tech charging network,,,,
1.12103E+18,4/24/2019 12:53,bitoriusBro,positive,Cannot stand driving to work without autonomy This has to go Why have if it doesn t make your life easier Only 3 more ICE to convert to Tesla teslaproblems,,,,
1.12103E+18,4/24/2019 12:50,profitix,positive,Elon Musk on Monday presented daring and idealistic vision on its driverless cars the robotaxis to operate in the road in 2020 Read more here ElonMusk Tesla Technology Profitix Trading Investment BrokerageFirm Blogs MarketNews,,,,
1.12103E+18,4/24/2019 12:45,travisburgess,negative,i look forward to seeing what ford vw etc have planned for electric but now they re so far behind on autonomy its ridiculous tesla has an insane data set to work from in developing the fully self driving car,,,,
1.12103E+18,4/24/2019 12:44,travisburgess,positive,alternative fuel war is long been over tesla s already 10 years ahead of the competition im glad to see the legacy car companies finally getting on board with the obvious electric has won out eff gas now the war is autonomy and yet again tesla s way ahead,,,,
1.12103E+18,4/24/2019 12:39,Feelings_Parade,positive,wolf35 I don t understand why people have picked sides and started to treat this stock like a sports team What about Tesla short term has you confident in the stock price The erratic stock pumps the autonomy lie or the strange Elon tweets,,,,
1.12103E+18,4/24/2019 12:34,dimas_______,positive,And Wall Street wishes Tesla fails since a Musk success in autonomy would destroy a lot of notional valuations including that of ber Lyft Waymo GM and the entire automobile industry It would be even more disruptive than Electrification They hope to stop Tesla with FUDs,,,,
1.12103E+18,4/24/2019 12:30,mscavazzin,neutral,Here are Elon Musk s wildest predictions about Tesla s self driving cars ML AI,,,,
1.12103E+18,4/24/2019 12:30,Fircroft,positive,Tesla CEO Elon Musk spoke at a livestreamed event for the company s autonomy day about future plans and true to form announced more than a few sensational ambitious ideas Read about his ideas on Engineeringpro,,,,
1.12103E+18,4/24/2019 12:28,captainbiodiv,positive,just watched Tesla Autonomy Day what a video two blokes who just get stuff done thrown at one of the most complex issues sensational,,,,
1.12103E+18,4/24/2019 12:23,canadatoquegirl,negative,is a genius Keep on truckin Why It s Game Set Match for Tesla Autonomy via,,,,
1.12102E+18,4/24/2019 11:50,macdigger,positive,Tesla Autonomy day s presentation is actually pretty rad Looks like a huge breakthrough Still pessimistic kinda but probably should revisit expectations for the future level 5 stuff Surely it won t be coming to jp any time soon but still,,,,
1.12102E+18,4/24/2019 11:41,briansmithbeta,positive,This was perhaps my favorite part of the entire Autonomy Day presentation because I have a personal interest in scene reconstruction from photo and video,,,,
1.12102E+18,4/24/2019 11:38,JoelSapp,neutral,could I suggest you interview on the autonomy day by Caleb does a podcast called maybe weekend interview,,,,
1.12101E+18,4/24/2019 11:33,dmssoundsystems,positive,Tesla held an event for its investors called Autonomy Investor Day at its office in Palo Alto CA The event showcased software upgrades to the self driving technology and new hardware called the T,,,,
1.12101E+18,4/24/2019 11:26,WakeUpCanada1,positive,Tesla TSLA CEO Elon Musk sent a two line email telling employees how great the automaker s self driving showcase event Monday went but the plan had a lot of holes So called Autonomy Day served to distract from Tesla s recent operati,,,,
1.12101E+18,4/24/2019 11:11,BrendanBurwood,positive,As for LiDAR well just watch the Tesla Autonomy Day video yup gt 2 5 hours to see why that is irrelevant for cars using stereo cameras with enough neural net processing The RADAR is more useful specifically because it is a very different wavelength,,,,
1.12101E+18,4/24/2019 11:02,4point0jobs,neutral,What s your opinion on self driving cars Video credit Ryan Mulhern via FourPointZero Autonomy SDV Technology AdvancedTech AI Robotics,,,,
1.121E+18,4/24/2019 10:49,willy71334976,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing TSLA Markets Insider,,,,
1.121E+18,4/24/2019 10:45,SammieJohannes,neutral,Musk says robotaxis are coming and soon Tesla robotaxi,,,,
1.121E+18,4/24/2019 10:41,Milieunet,neutral,Tesla Autonomy Day What We Learned,,,,
1.121E+18,4/24/2019 10:29,pratikchhatbar,neutral,also ai it is now the time to become a SUPPLIER of autonomy hardware with IP subscription or otherwise AS WELL AS batteries to keep competition in automobile industry This will help keep innovating in future,,,,
1.121E+18,4/24/2019 10:25,Smoothbaecon,positive,If the bet pays off it is a big win and they could have the lead in what is perhaps the biggest opportunity in modern industry Very well written,,,,
1.121E+18,4/24/2019 10:25,Politicians_101,negative,A million driverless cars How about a million cars period Tesla has a flawed distribution system needs to focus ElonMusk celebrated flawed Tesla autonomy day with internal email Tesla TSLA,,,,
1.121E+18,4/24/2019 10:25,FoWLChi,neutral,23 April 2019 GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing tslaq,,,,
1.12099E+18,4/24/2019 9:51,tech_cheers,positive,Join 8 people right now at What Elon said Tesla CEO goes big on promises at Autonomy Day event cheers technology tech electronics gadgets autonomy newatlas quotes tesla musk elon said goes promises event,,,,
1.12099E+18,4/24/2019 9:40,Amber_RW,positive,Sounds like sabotage to me The day before Tesla Autonomy Day too Sounds suspicious to me is far too smart to make cars that blow up,,,,
1.12098E+18,4/24/2019 9:24,pdewost,positive,Here is Tesla Autonomy Day almost Full Report and it is mind boggling going vertical in designing everything is the driving force towards Robotaxi that will slash the ownership costs by 3x,,,,
1.12098E+18,4/24/2019 9:16,pjanze,positive,A great follow up read Elon Musk Poised to Declare Victory over the Legacy Automotive Industry at Tesla Autonomy Day tesla AutonomousVehicles selfdriving disruption digital,,,,
1.12098E+18,4/24/2019 9:02,strangecosmos,positive,Has your view changed since Tesla demoed full self driving on Autonomy Day and took investors on rides,,,,
1.12097E+18,4/24/2019 8:48,DavidPapp,neutral,GIZMAG What Elon said Tesla CEO goes big on promises at Autonomy Day event,,,,
1.12097E+18,4/24/2019 8:47,dajo_k,positive,Autonomy Day 2019 Full Self Driving Autopilot Complete Investo via,,,,
1.12097E+18,4/24/2019 8:46,hot_tech_news,neutral,The Key Takeaways From Tesla s Autonomy Investor Day Apr 22 Tesla Inc hosted an investor day on Monday to showcase the progress of its self driven vehicle technology Bloomberg s Craig Trudell reports on Bloomberg Technology,,,,
1.12097E+18,4/24/2019 8:46,Cool_Van,positive,Tesla level 5 autonomy is incredible Watch this video to look into the future of driving,,,,
1.12097E+18,4/24/2019 8:33,NST_Online,positive,NSTcarsbikestrucks The company s decision to host the event right before its first quarter earnings report on Wednesday also led some to view it as an effort to hide weak results and outlook and instead direct investors focus to Tesla s,,,,
1.12096E+18,4/24/2019 8:16,Leaving_Orbit,positive,But they can only learn from human drivers if they know what input led to which decision Works to a certain degree but not enough for 100 autonomy in all circumstances That s what your question was about,,,,
1.12096E+18,4/24/2019 8:11,Informita,negative,Autonomy Day brings flat cash flow expectations to Tesla workingcapital cashflow,,,,
1.12096E+18,4/24/2019 8:09,Leaving_Orbit,positive,Computing that is of course not a problem in itself but determining and finding all the kind of data you need collecting them and figuring out how they need to be combined and when that might be So for 100 autonomy we still have a quite few years to wait ihmho,,,,
1.12096E+18,4/24/2019 8:08,nouvation,positive,Tesla s road to autonomy is full of danger,,,,
1.12096E+18,4/24/2019 8:04,CraigBonthron,positive,Whether you believe Elon s proclamations of near term deployment of FSD full self driving and the TSLA autonomous robotaxi tech platform or not this is absolutely mindbending disruptive strategy Starts 1hr 10mins Tesla Autonomy Day via,,,,
1.12096E+18,4/24/2019 7:40,SocialEspionage,positive,Tesla CEO revealed a number of details regarding the company s new Full Self Driving tech at today s Autonomy Investor Day seminar via,,,,
1.12096E+18,4/24/2019 7:39,strangecosmos,positive,Thank you for being at Autonomy Day and asking about where Tesla does and doesn t use neural networks Your question got Elon to make some of the most important comments at the whole event,,,,
1.12096E+18,4/24/2019 7:39,NordekPL,positive,The widespread opinion is that Tesla is currently on level 2 autonomy When will it be level 3 or are you gonna skip right to level 5 AutonomyDay,,,,
1.12096E+18,4/24/2019 7:38,sshreyas,positive,I enjoyed watching this more than the latest GOT episode Tesla Autonomy Day,,,,
1.12095E+18,4/24/2019 7:35,iAirborne,positive,Tesla Autonomy Day with the science and vision they presented was absolutely fascinating Based on the questions from the audience I m afraid very few were able to grasp the magnitude of Tesla s achievement in AI and the incomparable advantage they hold over any competitor,,,,
1.12095E+18,4/24/2019 7:30,WShak1,positive,Tesla s road to autonomy is full of danger via TSLA,,,,
1.12095E+18,4/24/2019 7:14,pantularajesh,positive,Anrej Karpathy s segment in the Tesla Autonomy day is really interesting He gave a complete refresher on CS221n NN for visual recognition during his segment Amazing insight on how Tesla is doing path prediction and depth prediction,,,,
1.12095E+18,4/24/2019 7:12,10Brezy,positive,Elon Musk emailed employees about how great Tesla s autonomy day was but the plan has lots of holes tech,,,,
1.12095E+18,4/24/2019 7:11,navycapital,neutral,NavyCapital 3 takeaways from Tesla s Autonomy Day event,,,,
1.12095E+18,4/24/2019 7:10,OscarKhuman,neutral,Nvidia claps back at Elon Musk s inaccurate hardware comparison Roadshow,,,,
1.12095E+18,4/24/2019 7:09,NCG61636781,positive,Full Self Driving Easter Egg Tesla Autonomy Day via,,,,
1.12095E+18,4/24/2019 7:07,itandfeel,positive,Tesla Autonomy Day takeaways Full Self Driving computer Robotaxis launching next year and more,,,,
1.12095E+18,4/24/2019 7:02,No_More_9to5,positive,Only watched Autonomy Day late last night Really interesting all round Didn t get too see the self driving cars but you can get a fantastic idea of what it will be like here look No hands All our worldly thanks to amp team,,,,
1.12095E+18,4/24/2019 7:00,PikeMortnoy,positive,Also they re not really in the headlines because they re not really achieving anything They don t even compete with a 2012 Model S Until I saw the Tesla Autonomy presentation I too was a little skeptical about full self driving but not anymore What they re doing is amazing,,,,
1.12095E+18,4/24/2019 7:00,FortuneMagazine,neutral,3 takeaways from Tesla s Autonomy Day event,,,,
1.12095E+18,4/24/2019 6:59,klisfer7,positive,Because tesla just announced state of the art autonomy in self driving cars which far more superior than any other technology in existence Simply put Tesla is the future,,,,
1.12094E+18,4/24/2019 6:56,PikeMortnoy,positive,Tesla are pioneers and no one is coming close they mostly get attacked because their CEO is a bit outspoken Argo are using LIDAR so whilst they re pushing boundaries they ll never achieve level 5 autonomy without cameras and cameras can do the job so you don t need LIDAR,,,,
1.12094E+18,4/24/2019 6:55,autonomyEV,positive,Good breakdown of the autonomy fsd demo video released by Tesla At first its a little slow and then later points out lots of stuff thats easily missed,,,,
1.12094E+18,4/24/2019 6:52,PHackersIndia,positive,TESLA CEO ELON MUSK reckons the company will be launching robotaxis next year Musk made the prediction during the company s Autonomy Day which presumably relates to autonomous vehicles rather than,,,,
1.12094E+18,4/24/2019 6:36,JazzyNUPE,positive,Very good breakdown of the Autonomy Day at Tesla Nural Networks are really good for pattern matching amp recognition Tesla s Autonomy aka RoboTaxi Day In Depth Tesla NuralNetwork AutonomyDay,,,,
1.12094E+18,4/24/2019 6:34,pfidel2014,positive,Please Give Us the Grapheno Battery Tesla for the Better Autonomy 1500 Km 3000 Save the World soon Thank You,,,,
1.12094E+18,4/24/2019 6:20,DMC_Ryan,negative,andrww Update My show notes document is usually about 10 11 pages long I just finished all my notes from Autonomy Day and today s S X news and I m ALREADY at 10 pages Earnings Call will add A LOT to that tomorrow cantstopwontstop,,,,
1.12093E+18,4/24/2019 6:03,VickiBryanBondA,positive,My Latest on TSLA Tesla Autonomy Day Takes Investors For Another Ride Another hasty bus strategy drop in guidance Liquidity pressure untenable vs looming cash obligations My forecast for Q1 amp FY19 amp more distributed for BondAngle by,,,,
1.12093E+18,4/24/2019 5:59,miladik21,positive,Elon Musk revealed Tesla s Full Self Driving tech to shareholders along with a plan for a test network of 1 million unmanned robotaxis by the end of 2020 robotaxi,,,,
1.12093E+18,4/24/2019 5:50,smartkarmalive,neutral,Tesla Autonomy Day Takes Investors For Another Ride TSLA UnitedStates ConsumerDiscretionary credit,,,,
1.12093E+18,4/24/2019 5:50,Paul_Almond,positive,If Tesla are first to level 5 autonomy the driverless pickup makes sense Basically just a bed on wheels cheap Renting on TeslaNetwork makes more sense for those who d use a truck bed occasionally Delivery drivers mostly redundant Time to buy TSLA stock,,,,
1.12093E+18,4/24/2019 5:42,AreUniverse,negative,Just watched the entire 3 hour Autonomy Tesla Event Tesla is a decade ahead of any other automaker at least They currently have no competition I almost feel bad for other automakers,,,,
1.12092E+18,4/24/2019 5:28,ClarkDennisM,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is facing,,,,
1.12092E+18,4/24/2019 5:21,thomasantony,positive,r j u n e Cost mentioned at HW2 5 is an NVIDIA Drive PX2 250W 8TFLOPS 24TOPS for neural nets not single batch capable like FSD And I agree that the new chip is indeed impressive,,,,
1.12092E+18,4/24/2019 5:18,NabilHijazi55,neutral,Elon you have changed the space industry via Space X and with Tesla innovation amp autonomy you will change the planet You will be remembered in history believe me,,,,
1.12092E+18,4/24/2019 5:16,tmornini,positive,There s a reason full autonomy has not shipped yet,,,,
1.12092E+18,4/24/2019 5:05,AlexWitzleben,positive,Tesla s road to autonomy is full of danger Credibility gap of robotaxis is wider than over optimism about how rapidly Tesla will progress via electriccars ElectricVehicles EVs Tesla cars vw PSA investment ElonMusk investment,,,,
1.12092E+18,4/24/2019 5:05,kylelweeks,positive,just finished watching the Autonomy Day video Incredible If this had been out before I bought my M3 last month I definitely would have added the FSD when ordering Kicking myself now But super excited justsaynotolidar,,,,
1.12092E+18,4/24/2019 5:02,FoundryNewsBot,positive,Can Tesla Pull Ahead Of The Industry And Deliver Full Self Driving Cars Next Year CleanTechnica,,,,
1.12091E+18,4/24/2019 4:58,tawake,positive,Full Self Driving amazingtech future innovation tesla selfdriving autonomy,,,,
1.12091E+18,4/24/2019 4:55,tmornini,neutral,Watch the Tesla Autonomy Investor Day video snow is discussed TL DW Humans drive in all conditions with 2 cameras and a neural net Tesla s drive with 8 cameras 1 radar 12 ultrasonic sensors and a neural net The lane markers are not critical,,,,
1.12091E+18,4/24/2019 4:50,Alex20892752,positive,TSLAQ Tesla s road to autonomy is full of danger,,,,
1.12091E+18,4/24/2019 4:50,spicekingdom,negative,Does having the autonomy network mean will be the first one to model real life in a few years,,,,
1.12091E+18,4/24/2019 4:49,USA_Biz,positive,Tesla s road to autonomy is full of danger USA US USBiz,,,,
1.12091E+18,4/24/2019 4:47,Pink_HeImet,positive,Don t hang on to specific words to spin stories for the sake of it Current array of sensors in Tesla can process 3D environment with camera radar and ultrasonics The aim is to push Autonomy Levels 3 amp 4 safely and cheaply Suggested Consult engineers before lazy conclusions,,,,
1.12091E+18,4/24/2019 4:42,gleesin,positive,levy I d love to hear your thoughts on this Assuming Tesla cracks the code on Level 5 autonomy in the next 1 3 years and gets regulators on board will they slay all competitors on price I imagine the cost of public trans go down if human drivers aren t needed too,,,,
1.12091E+18,4/24/2019 4:34,PasiAaltola,positive,Machine learning in action,,,,
1.12091E+18,4/24/2019 4:29,bankinformer,neutral,GOLDMAN SACHS Tesla s Autonomy Day was held to distract investors from the pressures the company is fa Business Insider UK Goldman Sachs,,,,
1.12091E+18,4/24/2019 4:27,ifworkman,neutral,I thought of your video when I was rewatching the Tesla Autonomy Day cast and Andrej Karpathy was describing how they train the neural network to detect cut ins Your avoidance seems to align with this behavior,,,,
1.12091E+18,4/24/2019 4:23,aidanleyne,positive,Autonomy Day announcements I am wondering if the cars will send information back to Tesla so that it can be stored in a database for other Tesla cars to access This could be great so that cars can both learn driving conditions at certain times to create a route plan 1,,,,
1.1209E+18,4/24/2019 4:18,stockawiki,negative,Elon Musk celebrates flawed Tesla Autonomy Day with employee email StockaWiki Fast Breaking Financial News In 2018 ride hailing trade publication Ridester found that human drivers working 40 hours a week for the likes of Uber or Lyft make,,,,
1.1209E+18,4/24/2019 4:17,dimas_______,positive,Much ToLearn And Wall Street wishes TSLA fails since a Musk success in autonomy would destroy a lot of notional valuations including that of ber Lyft Waymo Cruise GM and the entire automobile industry It would be even more disruptive than Electrification They hope to stop Tesla with FUDs,,,,
1.1209E+18,4/24/2019 4:10,JohnBaldwin64,neutral,The Key Takeaways From Tesla s Autonomy Investor Day via,,,,
1.1209E+18,4/24/2019 4:06,Preach63,neutral,Thoughts on Tesla Autonomy Day,,,,
1.1209E+18,4/24/2019 4:03,SoumikRoy,positive,Tesla s road to autonomy is full of danger technology,,,,
1.1209E+18,4/24/2019 4:01,ftopinion,positive,John Gapper Tesla s road to autonomy is full of danger,,,,
1.1209E+18,4/24/2019 3:59,M0bileTechNews,positive,Tesla Autonomy Day Event in 15 Minutes Robotaxi amp Full Self Driving,,,,
1.1209E+18,4/24/2019 3:57,vijaygovindan17,positive,I honestly think tomorrow s numbers are irrelevant Line up of Autonomy Day S and X refreshes and earnings they did it on purpose 2nd Q will be very good 3rd Q even better,,,,
1.1209E+18,4/24/2019 3:56,moueller1961,negative,Nvidia released a blog post arguing Musk s Tesla Autonomy Investor Day comments were unfair and inaccurate comments to which Nvidia refers involved the dual chip Tesla system and its ability to perform,,,,
1.1209E+18,4/24/2019 3:56,david_doswell,positive,One of the coolest things I learned from autonomy event is the concept of path prediction The car cannot see around corners but builds a probabilistic model in real time of the direction the road is going to take Bravo,,,,
1.1209E+18,4/24/2019 3:50,cmptrboy,negative,did u make the music for the Tesla Autonomy Day video Gives me HEAVY Visions vibes,,,,
1.1209E+18,4/24/2019 3:46,Mindwipe96,positive,So I just watched this full event on YouTube and I now believe it might be physically impossible for anyone to create a create a EV with full autonomy autopilot that is anywhere near as close to as advanced reliable and safe as a Tesla,,,,
1.12089E+18,4/24/2019 3:33,alexLevelUpDev,positive,I am super duper excited about the autonomy stuff Tesla is the only company doing this for real at this point and no one cares Per usual investors are the most oblivious,,,,
1.12089E+18,4/24/2019 3:32,aMichaelLyons,positive,Damn the intro to Tesla s Autonomy Day video just keeps going and going so much unique beautiful content showcasing the world s best consumer product,,,,
1.12089E+18,4/24/2019 3:31,0_emissions,positive,1357 Autonomy isn t going to be perfect for a while Widespread self driving cars aren t close yet Sooner or later we have to come to terms with the fact that machines can do it better That s likely where Universal Basic Income comes into play Just a thought about the future,,,,
1.12089E+18,4/24/2019 3:22,mba382,negative,Elon Musk celebrated flawed Tesla autonomy day with internal email,,,,
1.12089E+18,4/24/2019 3:14,TrickyDickyChap,positive,patson Tesla s Mission To increase the Transition to sustainable Energy and Transport Autonomy helps that mission because Climate Change will kill billions and is the far greater risk If your livelihood depends on driving start planning for the change now and train for other work,,,,
1.12089E+18,4/24/2019 3:13,thetwopct,positive,Watching the autonomy presentation Amazing No wonder Lyft Uber and Grab are all focusing on IPO their business is dead in a few years,,,,
1.12089E+18,4/24/2019 3:11,kiran_bose,positive,is so confident on their complete autonomy May be they should test it in bangalore traffic,,,,
1.12089E+18,4/24/2019 3:04,smackthud,positive,Tesla Autonomy Day video is essential viewing for leaders and a lesson for analysts Instead of trying to ask questions to look smart they should have listened to what was being said Not one asked when Tesla would bring the autonomy tech manufacturing,,,,
1.12089E+18,4/24/2019 3:02,bmxer7777,positive,mcb The taxi service profits go to the owner of the car I m sure there ll be a Autonomy tax which will help pay UBI and I m sure Tesla will take a cut but it s not going directly into the mouth of Elon,,,,
1.12089E+18,4/24/2019 3:01,6mai6den6,positive,Just watched Tesla Autonomy Day Robotaxi idea intriguing Concerned that we have no control over drivers in non Tesla vehicles If non Tesla drivers cause accident I m worried this will open up Tesla and or Tesla owner to liability People like to sue,,,,
1.12088E+18,4/24/2019 2:58,AbrahamUkachi,positive,I d love to hear what says on OLF this week about Autonomy he always was critical about how soon we d have FSD available confirmed This year BTW he should be on this thread I hope he s,,,,
1.12088E+18,4/24/2019 2:55,EdTechOhio,positive,Just got finished watching the Autonomy Investor Day event Name for me another CEO that truly comprehends the science behind their products more than Truly remarkable mind,,,,
1.12088E+18,4/24/2019 2:39,AdrianaGalayda,positive,My tesla stock is down to 263 90 And this is after Autonomy Day Do you have peeps who can tell you how to increase the stocks Maybe you should do a big Gavin Nelson announcement for more lay people to get interested in buying stock,,,,
1.12088E+18,4/24/2019 2:36,peterlutrario2,positive,Tesla CEO s outlandish promises at Autonomy Day show that he is willing to say whatever it takes to sell more cars,,,,
1.12088E+18,4/24/2019 2:34,mikesbythesea,positive,had to fill pent up demand in US As they caught up on US demand they switched to ramp international deliveries Still people world wide waiting for Model 3 Robotaxi will start in US but as they ve said many times their autonomy will also roll out worldwide,,,,
1.12088E+18,4/24/2019 2:34,jllerood,neutral,Wishing would let everyone know if tesla autonomy is bs based on the chip photo,,,,
1.12088E+18,4/24/2019 2:33,DMC_Ryan,neutral,andrww Could legitimately be the longest episode of my podcast ever this week I m not even done pulling all of the Autonomy Day clips I want yet Plus earnings tomorrow GoodProblemToHave,,,,
1.12088E+18,4/24/2019 2:33,IRevoltBulgaria,positive,Why not make Tesla network Uber and Lyft competitior tomorrow Literally The least objective Prove of concept and 10 market share I m surprised why the analysts don t see that there is no need of full autonomy for Tesla to crush the rides sharing market,,,,
1.12088E+18,4/24/2019 2:31,pengal,positive,Watching s autonomy day event and enjoying every minute of the presentations Hints how fast the engineering problems are evolving and provides clear picture of the future,,,,
1.12088E+18,4/24/2019 2:24,Cyborg_Semon,positive,just finished watching the autonomy day presentation and I ve got a question What would stop a passenger from taking over a tesla in robot taxi mode and just driving off with the car Assuming the car has a steering wheel and peddles as awesome as that sounds,,,,
1.12088E+18,4/24/2019 2:21,JohnBaldwin64,neutral,I Believe In Tesla s Autonomy Thesis via,,,,
1.12087E+18,4/24/2019 2:19,coach23life,positive,A higher AI for full autonomy Tesla Vision A new paradigm in Full Self Driving has changed the Auto industry from cars to self driving transit pods,,,,
1.12087E+18,4/24/2019 2:10,The_AN_Club_,positive,Tesla will win the battle with a car with an autonomy of 1000 miles per charge Keep at the good work Elon The future is electric,,,,
1.12087E+18,4/24/2019 2:10,HarryDouglas,positive,Elon Musk emailed employees about how great Tesla s autonomy day was but the plan has lots of holes autos,,,,
1.12087E+18,4/24/2019 2:09,au_tom_otive,negative,Bill It really won t be L2 autonomy doesn t work properly on UK roads today so there is no way L5 is going to be here for at least a decade and it may never arrive L4 might the the limit of where we can go,,,,
1.12087E+18,4/24/2019 2:02,tymckee3,positive,three months ago my entire business class predicted that we wouldn t see full autonomy for at least ten years now I finally believe Elon,,,,
1.12087E+18,4/24/2019 2:01,oozgo,positive,Just binged the whole vid haha TL DW Tesla unparalleled custom built computer for full autonomy solving vision for driving CNN fleet customers as investors Master Plan OWNS dozens of industries technologies amp more soon In Neuland car value loss lawsuits,,,,
1.12087E+18,4/24/2019 1:58,Espenhj,positive,Dude I was already blown away by Autonomy Day and now this I m happy we don t compete with Tesla in my industry,,,,
1.12087E+18,4/24/2019 1:51,Beluga_Solar,neutral,Tesla Autonomy Day What We Learned CleanTechnica belugasolar,,,,
1.12087E+18,4/24/2019 1:49,HarryDouglas,positive,Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the GoogleAlerts autos,,,,
1.12087E+18,4/24/2019 1:41,realPP3,neutral,truth Yesterday autonomy today this tomorrow earnings what a week,,,,
1.12087E+18,4/24/2019 1:41,vk4akp,neutral,Your Tesla is learning to drive by itself here s how,,,,
1.12086E+18,4/24/2019 1:31,pjgo,positive,conveyed a lot of exciting information during their Autonomy Day We summarized it and created links to specific sections of their video,,,,
1.12086E+18,4/24/2019 1:27,justbalbi,positive,Tesla Autonomy Day Monumental This is the first neural network chip of this size scale and performance 36 trillion operations per second I know 0 about chip design but this was stimulating to hear about,,,,
1.12086E+18,4/24/2019 1:27,zollotech,positive,Catching up and watching the autonomy day keynote picked some great people to explain how the new fsd chip and neural network works,,,,
1.12086E+18,4/24/2019 1:18,Newturbos,positive,Tesla Promises Full Level 5 Autonomy by End of 2019 Model 3 Robotaxis by 2020 Tesla and CEO Elon Musk say that by the end of this year it will push a software update to that will enable certain Tesla vehicles to offer SAE Level 5 autonomous driving The update will apply,,,,
1.12086E+18,4/24/2019 1:18,patrick_herrity,positive,Understandable and hopefully many pull the trigger Not sure what guidance is on their next quarter but I suspect it will be tough to hit Hence these updates autonomy day etc they re really trying to push for some holdover demand while they work toward Model y,,,,
1.12086E+18,4/24/2019 1:15,patrick_herrity,positive,And by standard we all recall that there was a price increase and split of autonomy functionality To me this all amounts to a wash Right,,,,
1.12086E+18,4/24/2019 1:14,ParadiseTrader3,negative,1 TSLAQ TeslaRobotTaxi I want to attach an addendum to my thoughts about Tesla s Robotaxi biz where maintenance and cleaning were given little thought in yesterday s Autonomy Day This is the earlier thread I refer to Onward,,,,
1.12086E+18,4/24/2019 1:08,MRBLift,negative,Monday Autonomy day Tuesday S amp X partial refresh Wednesday Q1 Earnings Thursday SEC update Friday TSLA,,,,
1.12086E+18,4/24/2019 1:05,RenewableSearch,neutral,Tesla Autonomy Day What We Learned Energy,,,,
1.12086E+18,4/24/2019 1:03,aleq,positive,Wonder if Tesla PR Marketing facepalms when they see words Tesla autonomy crash and BS in single tweet which is liked by their fearless leader,,,,
1.12086E+18,4/24/2019 1:02,jasonlittle,positive,A perfect plan never changed the world Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the plan has lots of holes,,,,
1.12085E+18,4/24/2019 1:00,MyAlliesNews,positive,Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the plan has lots of holesCNBC,,,,
1.12085E+18,4/24/2019 0:56,MBrittCrane,neutral,When are you guys going to record again The people want to hear The Tesla Show s perspective on Autonomy day,,,,
1.12085E+18,4/24/2019 0:54,WuWeiToday,positive,Tesla Autonomy Day What We Learned wuwei today best news daily feed,,,,
1.12085E+18,4/24/2019 0:50,stephenbrader,positive,the new longer range model s was reviewed amongst the autonomy day 370 miles epa rated just from replacing the motors with ones used in the model 3 I m surprised they still didn t update the interior or switch to 2170 cells yet,,,,
1.12085E+18,4/24/2019 0:50,MarkHay,positive,Tesla Autonomy Day showing new Full Self Driving computer including two on chip neural net accelerators 2300 fps and performance that is x21 previous gen Starts 1 09 into vid autonomousdriving neuralnetworks Tesla innovation coding computervision,,,,
1.12085E+18,4/24/2019 0:43,IntuitEcon,negative,The autonomy problem can be solved with cameras because that s what humans use eyes That s why Lidar is unnecessary Our roads are designed to be driven using eyeballs cameras No one but can solve this because no one else has enough real data TSLA,,,,
1.12085E+18,4/24/2019 0:41,Mattrallyrace,neutral,Tesla Autonomy I feel so relaxed,,,,
1.12085E+18,4/24/2019 0:38,BrattBeat,neutral,Tesla Autonomy Day What We Learned Cleantech RenewableEnergy technology innovation tech technology greenenergy greentech renewables science futureofpower,,,,
